sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-3.2566;-9.119;-1.3256;-3.2681;-9.1479;-1.3439;-0.0046;-0.0318;0.0169;0.0072;-0.0234;0.0371;0.0;35.06;35.51;-1.99;137.39;68.9;112.41;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24231;2023-09-21 21:22:24:653
-3.2542;-9.1358;-1.3424;-3.2681;-9.1479;-1.3439;-0.0046;-0.0318;0.0169;0.0078;-0.0259;0.0371;0.0;35.06;35.51;-1.99;137.39;68.9;112.41;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24236;2023-09-21 21:22:24:658
-3.2542;-9.1358;-1.3424;-3.2735;-9.1463;-1.3417;-1.0E-4;-0.0242;-0.0103;0.0078;-0.0259;0.0371;0.0;34.74;35.78;-1.76;137.39;68.9;112.41;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24240;2023-09-21 21:22:24:662
-3.2542;-9.1358;-1.3424;-3.2735;-9.1463;-1.3417;-1.0E-4;-0.0242;-0.0103;0.0047;-0.0277;0.0383;0.0;34.74;35.78;-1.76;137.39;68.9;112.41;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24245;2023-09-21 21:22:24:667
-3.2518;-9.131;-1.3496;-3.2769;-9.1453;-1.3404;-0.0037;-0.0438;-0.0067;0.0047;-0.0277;0.0383;0.0;34.74;35.78;-1.76;137.39;68.9;112.41;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24251;2023-09-21 21:22:24:673
-3.2518;-9.131;-1.3496;-3.2769;-9.1453;-1.3404;-0.0037;-0.0438;-0.0067;5.0E-4;-0.0289;0.0359;0.0;34.73;35.33;-1.95;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24256;2023-09-21 21:22:24:678
-3.1633;-9.131;-1.3352;-3.2769;-9.1453;-1.3404;-0.0037;-0.0438;-0.0067;5.0E-4;-0.0289;0.0359;0.0;34.73;35.33;-1.95;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24260;2023-09-21 21:22:24:682
-3.1633;-9.131;-1.3352;-3.2769;-9.1453;-1.3404;-0.0037;-0.0438;-0.0067;5.0E-4;-0.0289;0.0359;0.0;34.73;35.33;-1.95;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24266;2023-09-21 21:22:24:688
-3.1633;-9.131;-1.3352;-3.2804;-9.1442;-1.3393;0.0885;-0.0466;-0.0066;-0.0038;-0.0302;0.0292;0.0;34.73;35.33;-1.95;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24271;2023-09-21 21:22:24:693
-3.1322;-9.1262;-1.3519;-3.2804;-9.1442;-1.3393;0.0885;-0.0466;-0.0066;-0.0038;-0.0302;0.0292;0.0;34.73;35.33;-1.95;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24275;2023-09-21 21:22:24:697
-3.1322;-9.1262;-1.3519;-3.2811;-9.1439;-1.3392;0.1251;-0.0433;-0.015;-0.0087;-0.0265;0.02;0.0;35.01;35.36;-1.56;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24281;2023-09-21 21:22:24:703
-3.1322;-9.1262;-1.3519;-3.2811;-9.1439;-1.3392;0.1251;-0.0433;-0.015;-0.0087;-0.0265;0.02;0.0;35.01;35.36;-1.56;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24286;2023-09-21 21:22:24:708
-3.1274;-9.1334;-1.3352;-3.2811;-9.1439;-1.3392;0.1251;-0.0433;-0.015;-0.0087;-0.0265;0.02;0.0;35.01;35.36;-1.56;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24290;2023-09-21 21:22:24:712
-3.1274;-9.1334;-1.3352;-3.2811;-9.1439;-1.3392;0.1251;-0.0433;-0.015;-0.0087;-0.0265;0.02;0.0;35.01;35.36;-1.56;138.16;68.84;112.25;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24295;2023-09-21 21:22:24:717
-3.1274;-9.1334;-1.3352;-3.2804;-9.1442;-1.3394;0.1317;-0.0561;0.0079;-0.0057;-0.0106;0.0163;0.0;34.99;35.4;-1.82;138.19;68.82;112.21;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24301;2023-09-21 21:22:24:723
-3.1202;-9.1286;-1.2873;-3.2804;-9.1442;-1.3394;0.1317;-0.0561;0.0079;-0.0057;-0.0106;0.0163;0.0;34.99;35.4;-1.82;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24306;2023-09-21 21:22:24:728
-3.1202;-9.1286;-1.2873;-3.2792;-9.1447;-1.3386;0.14;-0.0377;0.0394;0.0102;-8.0E-4;0.0182;0.0;34.99;35.4;-1.82;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24310;2023-09-21 21:22:24:732
-3.1202;-9.1286;-1.2873;-3.2792;-9.1447;-1.3386;0.14;-0.0377;0.0394;0.0102;-8.0E-4;0.0182;0.0;34.99;35.4;-1.82;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24316;2023-09-21 21:22:24:738
-3.1155;-9.1167;-1.2993;-3.2782;-9.1455;-1.3352;0.1436;-0.0242;0.0348;0.0286;0.001;0.0182;0.0;35.49;35.49;-2.32;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24321;2023-09-21 21:22:24:743
-3.1155;-9.1167;-1.2993;-3.2782;-9.1455;-1.3352;0.1436;-0.0242;0.0348;0.0286;0.001;0.0182;0.0;35.49;35.49;-2.32;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24326;2023-09-21 21:22:24:748
-3.1155;-9.1167;-1.2993;-3.2782;-9.1455;-1.3352;0.1436;-0.0242;0.0348;0.0286;0.001;0.0182;0.0;35.49;35.49;-2.32;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24332;2023-09-21 21:22:24:754
-3.1633;-9.1095;-1.3208;-3.2782;-9.1455;-1.3352;0.1436;-0.0242;0.0348;0.0408;-2.0E-4;0.0145;0.0;35.49;35.49;-2.32;138.19;68.82;112.21;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24335;2023-09-21 21:22:24:757
-3.1633;-9.1095;-1.3208;-3.2774;-9.1466;-1.3296;0.09;-0.0236;0.0077;0.0408;-2.0E-4;0.0145;0.0;35.76;35.61;-2.66;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24341;2023-09-21 21:22:24:763
-3.2375;-9.0975;-1.3376;-3.2774;-9.1466;-1.3296;0.09;-0.0236;0.0077;0.0493;0.0065;0.0188;0.0;35.76;35.61;-2.66;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24346;2023-09-21 21:22:24:768
-3.2375;-9.0975;-1.3376;-3.278;-9.147;-1.3256;0.09;-0.0236;0.0077;0.0493;0.0065;0.0188;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24351;2023-09-21 21:22:24:773
-3.2375;-9.0975;-1.3376;-3.278;-9.147;-1.3256;0.0122;-0.0244;-0.0221;0.0493;0.0065;0.0188;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24356;2023-09-21 21:22:24:778
-3.3045;-9.0903;-1.3472;-3.278;-9.147;-1.3256;0.0122;-0.0244;-0.0221;0.0499;0.0083;0.0194;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24361;2023-09-21 21:22:24:783
-3.3045;-9.0903;-1.3472;-3.278;-9.147;-1.3256;0.0122;-0.0244;-0.0221;0.0499;0.0083;0.0194;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24366;2023-09-21 21:22:24:788
-3.3045;-9.0903;-1.3472;-3.278;-9.147;-1.3256;0.0122;-0.0244;-0.0221;0.0499;0.0083;0.0194;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24371;2023-09-21 21:22:24:793
-3.3045;-9.0903;-1.3472;-3.278;-9.147;-1.3256;0.0122;-0.0244;-0.0221;0.0499;0.0083;0.0194;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24375;2023-09-21 21:22:24:797
-3.3045;-9.0903;-1.3472;-3.278;-9.147;-1.3256;0.0122;-0.0244;-0.0221;0.0499;0.0083;0.0194;0.0;35.74;35.74;-2.85;136.31;68.86;112.08;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24380;2023-09-21 21:22:24:802
-3.3547;-9.0712;-1.328;-3.2819;-9.1467;-1.3184;-0.0572;0.0023;-0.0285;0.0457;0.0022;0.0188;0.0;35.78;35.74;-3.09;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24387;2023-09-21 21:22:24:809
-3.3547;-9.0712;-1.328;-3.2819;-9.1467;-1.3184;-0.0572;0.0023;-0.0285;0.0457;0.0022;0.0188;0.0;35.78;35.74;-3.09;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24390;2023-09-21 21:22:24:812
-3.3547;-9.0712;-1.328;-3.2819;-9.1467;-1.3184;-0.0572;0.0023;-0.0285;0.0457;0.0022;0.0188;0.0;35.78;35.74;-3.09;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24396;2023-09-21 21:22:24:818
-3.4289;-9.0114;-1.2969;-3.2957;-9.1429;-1.3098;-0.1455;0.1031;-0.018;0.0145;0.0028;0.0194;0.0;35.81;34.84;-2.83;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24400;2023-09-21 21:22:24:822
-3.4289;-9.0114;-1.2969;-3.2957;-9.1429;-1.3098;-0.1455;0.1031;-0.018;0.0145;0.0028;0.0194;0.0;35.81;34.84;-2.83;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24406;2023-09-21 21:22:24:828
-3.4289;-9.0114;-1.2969;-3.2957;-9.1429;-1.3098;-0.1455;0.1031;-0.018;0.0145;0.0028;0.0194;0.0;35.81;34.84;-2.83;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24411;2023-09-21 21:22:24:833
-3.4122;-9.0209;-1.2826;-3.3021;-9.1407;-1.3092;-0.1344;0.0563;0.0124;0.0017;0.012;0.0231;0.0;35.81;34.84;-2.83;136.59;68.86;111.89;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24415;2023-09-21 21:22:24:837
-3.4122;-9.0209;-1.2826;-3.3021;-9.1407;-1.3092;-0.1344;0.0563;0.0124;0.0017;0.0047;0.0237;0.0;35.83;34.58;-2.93;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24422;2023-09-21 21:22:24:844
-3.4122;-9.0209;-1.2826;-3.3021;-9.1407;-1.3092;-0.1344;0.0563;0.0124;0.0017;0.0047;0.0237;0.0;35.83;34.58;-2.93;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24425;2023-09-21 21:22:24:847
-3.4026;-9.0688;-1.2945;-3.3081;-9.1386;-1.3087;-0.1165;0.0243;0.0203;0.0017;0.0047;0.0237;0.0;35.83;34.58;-2.93;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24431;2023-09-21 21:22:24:853
-3.4026;-9.0688;-1.2945;-3.3081;-9.1386;-1.3087;-0.1165;0.0243;0.0203;5.0E-4;-0.0045;0.0261;0.0;35.83;34.58;-2.93;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24435;2023-09-21 21:22:24:857
-3.3619;-9.064;-1.2969;-3.312;-9.1373;-1.3083;-0.0933;-0.0017;-0.0015;5.0E-4;-0.0045;0.0261;0.0;35.98;34.67;-3.15;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24441;2023-09-21 21:22:24:863
-3.3619;-9.064;-1.2969;-3.312;-9.1373;-1.3083;-0.0933;-0.0017;-0.0015;0.0023;-0.0118;0.0292;0.0;35.98;34.67;-3.15;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24446;2023-09-21 21:22:24:868
-3.3619;-9.064;-1.2969;-3.312;-9.1373;-1.3083;-0.0933;-0.0017;-0.0015;0.0023;-0.0118;0.0292;0.0;35.98;34.67;-3.15;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24451;2023-09-21 21:22:24:873
-3.2734;-9.0592;-1.3184;-3.3168;-9.1356;-1.3078;-0.0095;0.004;-0.0164;0.0023;-0.0118;0.0292;0.0;35.98;34.67;-3.15;137.44;68.76;111.63;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24455;2023-09-21 21:22:24:877
-3.2734;-9.0592;-1.3184;-3.3168;-9.1356;-1.3078;-0.0095;0.004;-0.0164;-0.0014;-0.0124;0.0279;0.0;35.44;34.97;-2.83;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24461;2023-09-21 21:22:24:883
-3.2734;-9.0592;-1.3184;-3.3168;-9.1356;-1.3078;-0.0095;0.004;-0.0164;-0.0014;-0.0124;0.0279;0.0;35.44;34.97;-2.83;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24465;2023-09-21 21:22:24:887
-3.2279;-9.0832;-1.3089;-3.32;-9.1344;-1.3079;0.0486;0.0025;-0.0295;-0.002;-0.0137;0.0255;0.0;35.44;34.97;-2.83;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24471;2023-09-21 21:22:24:893
-3.2279;-9.0832;-1.3089;-3.32;-9.1344;-1.3079;0.0486;0.0025;-0.0295;-0.002;-0.0137;0.0255;0.0;35.44;34.97;-2.83;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24476;2023-09-21 21:22:24:898
-3.2279;-9.0832;-1.3089;-3.32;-9.1344;-1.3079;0.0486;0.0025;-0.0295;-8.0E-4;-0.0143;0.0249;0.0;35.46;35.27;-2.68;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24481;2023-09-21 21:22:24:903
-3.216;-9.1167;-1.2802;-3.3223;-9.1336;-1.3074;0.0747;-0.0333;0.0071;-8.0E-4;-0.0143;0.0249;0.0;35.46;35.27;-2.68;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24486;2023-09-21 21:22:24:908
-3.216;-9.1167;-1.2802;-3.3223;-9.1336;-1.3074;0.0747;-0.0333;0.0071;0.0041;-0.0167;0.0255;0.0;35.46;35.27;-2.68;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24491;2023-09-21 21:22:24:913
-3.2207;-9.0975;-1.2586;-3.3223;-9.1336;-1.3074;0.0747;-0.0333;0.0071;0.0041;-0.0167;0.0255;0.0;35.46;35.27;-2.68;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24495;2023-09-21 21:22:24:917
-3.2207;-9.0975;-1.2586;-3.3234;-9.1336;-1.3053;0.0936;-0.024;0.0313;0.009;-0.0143;0.0212;0.0;35.46;35.27;-2.68;136.7;68.68;111.52;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24500;2023-09-21 21:22:24:922
-3.2303;-9.1143;-1.2491;-3.3234;-9.1336;-1.3053;0.0936;-0.024;0.0313;0.009;-0.0143;0.0212;0.0;35.25;35.83;-2.36;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24509;2023-09-21 21:22:24:931
-3.2303;-9.1143;-1.2491;-3.3234;-9.1336;-1.3053;0.0936;-0.024;0.0313;0.0206;-0.0057;0.0157;0.0;35.25;35.83;-2.36;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24510;2023-09-21 21:22:24:932
-3.2303;-9.1143;-1.2491;-3.3239;-9.1339;-1.3016;0.0714;-0.0356;0.0419;0.0206;-0.0057;0.0157;0.0;35.25;35.83;-2.36;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24516;2023-09-21 21:22:24:938
-3.283;-9.1167;-1.2395;-3.3239;-9.1339;-1.3016;0.0714;-0.0356;0.0419;0.0273;4.0E-4;0.017;0.0;35.29;35.93;-2.51;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24521;2023-09-21 21:22:24:943
-3.283;-9.1167;-1.2395;-3.3239;-9.1339;-1.3016;0.0714;-0.0356;0.0419;0.0273;4.0E-4;0.017;0.0;35.29;35.93;-2.51;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24526;2023-09-21 21:22:24:948
-3.283;-9.1167;-1.2395;-3.3251;-9.1341;-1.297;0.0131;-0.0431;0.0494;0.0273;4.0E-4;0.017;0.0;35.29;35.93;-2.51;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24530;2023-09-21 21:22:24:952
-3.3236;-9.1167;-1.2514;-3.3251;-9.1341;-1.297;0.0131;-0.0431;0.0494;0.0328;0.0022;0.017;0.0;35.29;35.93;-2.51;138.48;68.65;111.44;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;24536;2023-09-21 21:22:24:958
-3.3236;-9.1167;-1.2514;-3.3266;-9.1341;-1.2935;-0.0164;-0.0367;0.0413;0.0328;0.0022;0.017;0.0;35.48;35.48;-2.62;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24540;2023-09-21 21:22:24:962
-3.3236;-9.1167;-1.2514;-3.3266;-9.1341;-1.2935;-0.0164;-0.0367;0.0413;0.0328;0.0022;0.017;0.0;35.48;35.48;-2.62;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24546;2023-09-21 21:22:24:968
-3.3452;-9.0688;-1.2682;-3.3266;-9.1341;-1.2935;-0.0164;-0.0367;0.0413;0.0359;0.0034;0.0182;0.0;35.48;35.48;-2.62;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24550;2023-09-21 21:22:24:972
-3.3452;-9.0688;-1.2682;-3.3301;-9.1336;-1.2881;-0.0462;0.0041;0.0192;0.0359;0.0034;0.0182;0.0;35.48;35.48;-2.62;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24556;2023-09-21 21:22:24:978
-3.3452;-9.0688;-1.2682;-3.3301;-9.1336;-1.2881;-0.0462;0.0041;0.0192;0.0353;0.0022;0.0194;0.0;35.61;35.57;-2.76;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24560;2023-09-21 21:22:24:982
-3.3643;-9.0281;-1.2826;-3.3301;-9.1336;-1.2881;-0.0462;0.0041;0.0192;0.0353;0.0022;0.0194;0.0;35.61;35.57;-2.76;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24565;2023-09-21 21:22:24:987
-3.3643;-9.0281;-1.2826;-3.3301;-9.1336;-1.2881;-0.0462;0.0041;0.0192;0.0304;0.0016;0.0224;0.0;35.61;35.57;-2.76;136.97;68.66;111.31;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24571;2023-09-21 21:22:24:993
-3.3284;-9.0377;-1.3208;-3.3353;-9.1325;-1.2822;-0.0437;0.0539;-0.0107;0.0304;0.0016;0.0224;0.0;35.66;35.29;-2.79;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24576;2023-09-21 21:22:24:998
-3.3284;-9.0377;-1.3208;-3.3353;-9.1325;-1.2822;-0.0437;0.0539;-0.0107;0.0206;4.0E-4;0.0218;0.0;35.66;35.29;-2.79;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24581;2023-09-21 21:22:25:003
-3.3284;-9.0377;-1.3208;-3.3353;-9.1325;-1.2822;-0.0437;0.0539;-0.0107;0.0206;4.0E-4;0.0218;0.0;35.66;35.29;-2.79;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24585;2023-09-21 21:22:25:007
-3.3212;-9.0209;-1.3376;-3.3388;-9.1315;-1.2803;-0.0105;0.0295;-0.0413;0.0206;4.0E-4;0.0218;0.0;35.66;35.04;-2.61;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24590;2023-09-21 21:22:25:012
-3.3212;-9.0209;-1.3376;-3.3388;-9.1315;-1.2803;-0.0105;0.0295;-0.0413;0.0127;-2.0E-4;0.0218;0.0;35.66;35.04;-2.61;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24595;2023-09-21 21:22:25:017
-3.3212;-9.0209;-1.3376;-3.3388;-9.1315;-1.2803;-0.0105;0.0295;-0.0413;0.0127;-2.0E-4;0.0218;0.0;35.66;35.04;-2.61;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24600;2023-09-21 21:22:25:022
-3.3165;-9.0401;-1.3208;-3.3418;-9.1304;-1.2802;0.009;0.0361;-0.0488;0.0072;-0.0033;0.0212;0.0;35.55;34.86;-2.74;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24606;2023-09-21 21:22:25:028
-3.3165;-9.0401;-1.3208;-3.3418;-9.1304;-1.2802;0.009;0.0361;-0.0488;0.0072;-0.0033;0.0212;0.0;35.55;34.86;-2.74;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24611;2023-09-21 21:22:25:033
-3.3476;-9.052;-1.3065;-3.345;-9.1292;-1.2804;-0.0156;0.0307;-0.0414;0.006;-0.0045;0.0224;0.0;35.55;34.86;-2.74;138.13;68.63;111.03;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24615;2023-09-21 21:22:25:037
-3.3476;-9.052;-1.3065;-3.345;-9.1292;-1.2804;-0.0156;0.0307;-0.0414;0.006;-0.0045;0.0224;0.0;35.66;35.61;-2.94;137.58;68.58;110.95;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24621;2023-09-21 21:22:25:043
-3.3571;-9.0736;-1.2562;-3.3488;-9.1279;-1.2796;-0.0156;0.0307;-0.0414;0.0108;-0.0069;0.0267;0.0;35.66;35.61;-2.94;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24627;2023-09-21 21:22:25:049
-3.3571;-9.0736;-1.2562;-3.3488;-9.1279;-1.2796;-0.0156;0.0307;-0.0414;0.0108;-0.0069;0.0267;0.0;35.66;35.61;-2.94;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24631;2023-09-21 21:22:25:053
-3.3571;-9.0736;-1.2562;-3.3488;-9.1279;-1.2796;-0.0259;-0.0019;0.0036;0.0108;-0.0069;0.0267;0.0;35.66;35.61;-2.94;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24636;2023-09-21 21:22:25:058
-3.393;-9.0903;-1.2443;-3.3533;-9.1266;-1.2768;-0.0259;-0.0019;0.0036;0.0182;-0.0045;0.0292;0.0;35.72;35.7;-3.04;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24641;2023-09-21 21:22:25:063
-3.393;-9.0903;-1.2443;-3.3533;-9.1266;-1.2768;-0.0259;-0.0019;0.0036;0.0182;-0.0045;0.0292;0.0;35.72;35.7;-3.04;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24645;2023-09-21 21:22:25:067
-3.393;-9.0903;-1.2443;-3.3533;-9.1266;-1.2768;-0.0615;-0.0169;0.0209;0.0243;0.0034;0.0298;0.0;35.72;35.7;-3.04;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24650;2023-09-21 21:22:25:072
-3.3954;-9.0784;-1.1892;-3.3533;-9.1266;-1.2768;-0.0615;-0.0169;0.0209;0.0243;0.0034;0.0298;0.0;35.72;35.7;-3.04;137.58;68.58;110.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24656;2023-09-21 21:22:25:078
-3.3954;-9.0784;-1.1892;-3.3584;-9.1253;-1.2725;-0.0615;-0.0169;0.0209;0.0243;0.0034;0.0298;0.0;36.02;35.76;-3.43;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24660;2023-09-21 21:22:25:082
-3.3954;-9.0784;-1.1892;-3.3584;-9.1253;-1.2725;-0.0573;-0.0103;0.0771;0.0322;0.0102;0.0328;0.0;36.02;35.76;-3.43;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24665;2023-09-21 21:22:25:087
-3.3954;-9.0832;-1.1749;-3.3584;-9.1253;-1.2725;-0.0573;-0.0103;0.0771;0.0322;0.0102;0.0328;0.0;36.02;35.76;-3.43;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24671;2023-09-21 21:22:25:093
-3.3954;-9.0832;-1.1749;-3.3636;-9.1242;-1.2668;-0.0474;0.0128;0.075;0.0322;0.0163;0.031;0.0;36.28;36.08;-3.02;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24676;2023-09-21 21:22:25:098
-3.3954;-9.0832;-1.1749;-3.3636;-9.1242;-1.2668;-0.0474;0.0128;0.075;0.0322;0.0163;0.031;0.0;36.28;36.08;-3.02;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24681;2023-09-21 21:22:25:103
-3.3787;-9.0712;-1.2012;-3.3686;-9.1231;-1.2618;-0.0474;0.0128;0.075;0.0316;0.0248;0.0334;0.0;36.28;36.08;-3.02;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24686;2023-09-21 21:22:25:108
-3.3787;-9.0712;-1.2012;-3.3686;-9.1231;-1.2618;-0.0354;0.0104;0.0538;0.0316;0.0248;0.0334;0.0;36.28;36.08;-3.02;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24691;2023-09-21 21:22:25:113
