sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0646;0.2345;9.6168;-0.0477;0.2338;9.8037;0.082;-0.0361;0.0047;0.006;0.0195;0.0114;78.03;0.17;-4.46;-38.85;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7186;2023-09-21 21:18:07:512
0.0646;0.2345;9.6168;-0.0477;0.2338;9.8037;0.1063;0.0095;-0.1518;0.006;0.0195;0.0114;78.03;0.17;-4.46;-38.85;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7192;2023-09-21 21:18:07:518
0.0215;0.2297;9.5976;-0.0479;0.2345;9.8037;0.1063;0.0095;-0.1518;-0.0087;0.014;0.0083;78.03;0.17;-4.46;-38.85;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7196;2023-09-21 21:18:07:522
0.0215;0.2297;9.5976;-0.0479;0.2345;9.8037;0.0631;0.0012;-0.1181;-0.0087;0.014;0.0083;78.03;0.53;-4.69;-38.98;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7202;2023-09-21 21:18:07:528
-0.012;0.2393;9.7077;-0.0478;0.2325;9.8038;0.0631;0.0012;-0.1181;-0.0215;0.0079;4.0E-4;78.03;0.53;-4.69;-38.98;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7209;2023-09-21 21:18:07:535
-0.012;0.2393;9.7077;-0.0478;0.2325;9.8038;0.0631;0.0012;-0.1181;-0.0215;0.0079;4.0E-4;78.03;0.53;-4.69;-38.98;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7211;2023-09-21 21:18:07:537
-0.012;0.2393;9.7077;-0.0478;0.2325;9.8038;-0.0211;-0.0279;0.0261;-0.0215;0.0079;4.0E-4;78.03;0.53;-4.69;-38.98;176.46;-1.37;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7217;2023-09-21 21:18:07:543
-0.067;0.2201;9.8656;-0.0491;0.2291;9.8038;-0.0211;-0.0279;0.0261;-0.0173;0.0085;-2.0E-4;78.03;0.24;-4.95;-39.0;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7225;2023-09-21 21:18:07:551
-0.067;0.2201;9.8656;-0.0491;0.2291;9.8038;-0.0211;-0.0279;0.0261;-0.0173;0.0085;-2.0E-4;78.03;0.24;-4.95;-39.0;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7227;2023-09-21 21:18:07:553
-0.1484;0.2154;9.9087;-0.0491;0.2291;9.8038;-0.054;-0.0113;0.1309;-0.0099;0.0042;0.0022;78.03;0.24;-4.95;-39.0;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7231;2023-09-21 21:18:07:557
-0.1484;0.2154;9.9087;-0.0512;0.2274;9.8039;-0.054;-0.0113;0.1309;-0.0099;0.0042;0.0022;78.03;0.24;-4.95;-39.0;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7237;2023-09-21 21:18:07:563
-0.1914;0.2465;9.923;-0.0512;0.2274;9.8039;-0.054;-0.0113;0.1309;-0.0014;0.0024;0.0108;78.03;0.6;-4.71;-39.3;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7242;2023-09-21 21:18:07:568
-0.1914;0.2465;9.923;-0.0512;0.2274;9.8039;-0.1406;0.0175;0.171;-0.0014;0.0024;0.0108;78.03;0.6;-4.71;-39.3;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7246;2023-09-21 21:18:07:572
-0.1914;0.2465;9.923;-0.0545;0.2283;9.8038;-0.1406;0.0175;0.171;0.0127;-0.0013;0.0218;78.03;0.6;-4.71;-39.3;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7251;2023-09-21 21:18:07:577
-0.1603;0.2177;9.8489;-0.0545;0.2283;9.8038;-0.1406;0.0175;0.171;0.0127;-0.0013;0.0218;78.03;0.6;-4.71;-39.3;177.33;-1.36;0.28;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7256;2023-09-21 21:18:07:582
-0.1603;0.2177;9.8489;-0.0545;0.2283;9.8038;-0.1032;-0.0072;0.0961;0.02;-0.0056;0.0309;78.03;0.73;-4.82;-39.13;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7262;2023-09-21 21:18:07:588
-0.1603;0.2177;9.8489;-0.0566;0.2302;9.8038;-0.1032;-0.0072;0.0961;0.02;-0.0056;0.0309;78.03;0.73;-4.82;-39.13;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7266;2023-09-21 21:18:07:592
-0.0981;0.2249;9.7436;-0.0566;0.2302;9.8038;-0.1032;-0.0072;0.0961;0.0206;-0.0141;0.0438;78.03;0.73;-4.82;-39.13;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7275;2023-09-21 21:18:07:601
-0.0981;0.2249;9.7436;-0.0566;0.2302;9.8038;-0.048;-0.0084;-0.0178;0.0206;-0.0141;0.0438;78.03;0.73;-4.82;-39.13;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7276;2023-09-21 21:18:07:602
-0.0981;0.2249;9.7436;-0.0555;0.2328;9.8037;-0.048;-0.0084;-0.0178;0.0206;-0.0141;0.0438;78.03;0.77;-4.71;-39.26;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7281;2023-09-21 21:18:07:607
0.0287;0.2465;9.7125;-0.0555;0.2328;9.8037;-0.048;-0.0084;-0.0178;0.0188;-0.0141;0.0468;78.03;0.77;-4.71;-39.26;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7287;2023-09-21 21:18:07:613
0.0287;0.2465;9.7125;-0.0529;0.2346;9.8037;0.079;0.0045;-0.0514;0.0188;-0.0141;0.0468;78.03;0.71;-4.58;-39.28;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7293;2023-09-21 21:18:07:619
0.1125;0.2297;9.722;-0.0529;0.2346;9.8037;0.079;0.0045;-0.0514;0.0176;-0.0105;0.0328;78.03;0.71;-4.58;-39.28;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7296;2023-09-21 21:18:07:622
0.1125;0.2297;9.722;-0.0529;0.2346;9.8037;0.079;0.0045;-0.0514;0.0176;-0.0105;0.0328;78.03;0.71;-4.58;-39.28;190.84;-1.33;0.32;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7302;2023-09-21 21:18:07:628
0.1292;0.2369;9.6885;-0.0461;0.2382;9.8036;0.1679;0.0093;-0.0452;0.0157;-0.0056;0.0218;78.03;0.71;-4.58;-39.28;190.84;-1.33;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7308;2023-09-21 21:18:07:634
0.1292;0.2369;9.6885;-0.0461;0.2382;9.8036;0.1679;0.0093;-0.0452;0.0157;-0.0056;0.0218;78.03;0.99;-4.39;-39.39;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7312;2023-09-21 21:18:07:638
0.1292;0.2369;9.6885;-0.0461;0.2382;9.8036;0.1679;0.0093;-0.0452;0.009;-0.0019;0.0053;78.03;0.99;-4.39;-39.39;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7316;2023-09-21 21:18:07:642
0.0718;0.2465;9.7388;-0.0415;0.2396;9.8036;0.143;-0.0064;-0.0307;0.009;-0.0019;0.0053;78.03;0.99;-4.39;-39.39;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7325;2023-09-21 21:18:07:651
0.0718;0.2465;9.7388;-0.0415;0.2396;9.8036;0.143;-0.0064;-0.0307;0.009;-0.0019;0.0053;78.03;0.99;-4.39;-39.39;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7326;2023-09-21 21:18:07:652
0.0718;0.2465;9.7388;-0.0415;0.2396;9.8036;0.143;-0.0064;-0.0307;0.0066;0.0042;-0.0106;78.03;0.69;-4.63;-39.53;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7331;2023-09-21 21:18:07:657
-0.0383;0.1627;9.7412;-0.0405;0.2401;9.8036;0.0308;-0.0523;0.0066;0.0066;0.0042;-0.0106;78.03;0.69;-4.63;-39.53;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7337;2023-09-21 21:18:07:663
-0.0383;0.1627;9.7412;-0.0405;0.2401;9.8036;0.0308;-0.0523;0.0066;0.006;0.0109;-0.0234;78.03;0.69;-4.63;-39.53;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7342;2023-09-21 21:18:07:668
-0.0383;0.1627;9.7412;-0.0405;0.2401;9.8036;0.0308;-0.0523;0.0066;0.006;0.0109;-0.0234;78.03;0.73;-4.37;-39.54;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7347;2023-09-21 21:18:07:673
-0.1125;0.1555;9.7484;-0.0433;0.2383;9.8037;-0.0742;-0.09;-0.0228;0.0011;0.0115;-0.0186;78.03;0.73;-4.37;-39.54;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7352;2023-09-21 21:18:07:678
-0.1125;0.1555;9.7484;-0.0433;0.2383;9.8037;-0.0742;-0.09;-0.0228;0.0011;0.0115;-0.0186;78.03;0.73;-4.37;-39.54;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7359;2023-09-21 21:18:07:685
-0.1125;0.1555;9.7484;-0.0433;0.2383;9.8037;-0.0742;-0.09;-0.0228;0.0011;0.0115;-0.0186;78.03;0.73;-4.37;-39.54;194.98;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7361;2023-09-21 21:18:07:687
-0.0861;0.2273;9.7508;-0.0457;0.2375;9.8037;-0.0837;-0.0294;0.0047;0.0023;0.0115;-0.0124;78.03;0.58;-4.54;-39.69;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7367;2023-09-21 21:18:07:693
-0.0861;0.2273;9.7508;-0.0457;0.2375;9.8037;-0.0837;-0.0294;0.0047;0.0023;0.0115;-0.0124;78.03;0.58;-4.54;-39.69;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7371;2023-09-21 21:18:07:697
-0.0167;0.2393;9.6981;-0.0479;0.2374;9.8037;-0.0121;-0.0101;-0.0532;5.0E-4;0.0073;-0.0057;78.03;0.58;-4.54;-39.69;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7377;2023-09-21 21:18:07:703
-0.0167;0.2393;9.6981;-0.0479;0.2374;9.8037;-0.0121;-0.0101;-0.0532;5.0E-4;0.0073;-0.0057;78.03;0.49;-4.95;-39.62;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7381;2023-09-21 21:18:07:707
0.0502;0.2871;9.7484;-0.0479;0.2374;9.8037;-0.0121;-0.0101;-0.0532;-0.0044;5.0E-4;-0.0051;78.03;0.49;-4.95;-39.62;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7386;2023-09-21 21:18:07:712
0.0502;0.2871;9.7484;-0.0472;0.2374;9.8037;0.0721;0.0378;-0.021;-0.0081;-0.0068;-0.0112;78.03;0.54;-4.87;-39.73;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7392;2023-09-21 21:18:07:718
0.0502;0.2871;9.7484;-0.0472;0.2374;9.8037;0.0721;0.0378;-0.021;-0.0081;-0.0068;-0.0112;78.03;0.54;-4.87;-39.73;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7397;2023-09-21 21:18:07:723
0.0167;0.2656;9.813;-0.044;0.2376;9.8037;0.0809;0.0364;0.0384;-0.0081;-0.0068;-0.0112;78.03;0.54;-4.87;-39.73;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7401;2023-09-21 21:18:07:727
0.0167;0.2656;9.813;-0.044;0.2376;9.8037;0.0809;0.0364;0.0384;-0.0069;-0.0092;-0.0216;78.03;0.54;-4.87;-39.73;191.41;-1.39;0.27;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7409;2023-09-21 21:18:07:735
0.0167;0.2656;9.813;-0.044;0.2376;9.8037;0.0809;0.0364;0.0384;-0.0069;-0.0092;-0.0216;78.03;0.73;-4.44;-39.6;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7411;2023-09-21 21:18:07:737
-0.0502;0.2393;9.9565;-0.0432;0.2374;9.8037;-0.0312;0.0041;0.1789;-0.0069;-0.0092;-0.0216;78.03;0.73;-4.44;-39.6;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7417;2023-09-21 21:18:07:743
-0.0502;0.2393;9.9565;-0.0432;0.2374;9.8037;-0.0312;0.0041;0.1789;-0.0069;-0.0092;-0.0216;78.03;0.73;-4.44;-39.6;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7421;2023-09-21 21:18:07:747
-0.0502;0.2393;9.9565;-0.0432;0.2374;9.8037;-0.0312;0.0041;0.1789;0.0127;-0.0056;-0.0265;78.03;0.58;-4.41;-39.6;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7426;2023-09-21 21:18:07:752
-0.012;0.1747;9.8273;-0.0425;0.2383;9.8037;0.0352;-0.0422;0.1603;0.0127;-0.0056;-0.0265;78.03;0.58;-4.41;-39.6;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7432;2023-09-21 21:18:07:758
-0.012;0.1747;9.8273;-0.0425;0.2383;9.8037;0.0352;-0.0422;0.1603;0.0188;-0.0031;-0.0289;78.03;0.58;-4.41;-39.6;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7436;2023-09-21 21:18:07:762
-0.0526;0.1819;9.6431;-0.0418;0.239;9.8037;0.0201;-0.0704;-0.0054;0.006;-0.0062;-0.0265;78.03;0.28;-4.41;-39.56;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7443;2023-09-21 21:18:07:769
-0.0526;0.1819;9.6431;-0.0418;0.239;9.8037;0.0201;-0.0704;-0.0054;0.006;-0.0062;-0.0265;78.03;0.28;-4.41;-39.56;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7447;2023-09-21 21:18:07:773
-0.0526;0.1819;9.6431;-0.0418;0.239;9.8037;0.0201;-0.0704;-0.0054;0.006;-0.0062;-0.0265;78.03;0.28;-4.41;-39.56;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7451;2023-09-21 21:18:07:777
-0.0287;0.2656;9.5617;-0.0414;0.2392;9.8036;-0.0199;0.0264;-0.1973;-0.0148;-0.0117;-0.0234;78.03;0.28;-4.41;-39.56;195.15;-1.39;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7457;2023-09-21 21:18:07:783
-0.0287;0.2656;9.5617;-0.0414;0.2392;9.8036;-0.0199;0.0264;-0.1973;-0.0148;-0.0117;-0.0234;78.03;0.34;-4.11;-39.69;176.81;-1.4;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7461;2023-09-21 21:18:07:787
0.0335;0.268;9.734;-0.0414;0.2392;9.8036;-0.0199;0.0264;-0.1973;-0.0148;-0.0117;-0.0234;78.03;0.34;-4.11;-39.69;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7467;2023-09-21 21:18:07:793
0.0335;0.268;9.734;-0.0414;0.2392;9.8036;-0.0199;0.0264;-0.1973;-0.0148;-0.0117;-0.0234;78.03;0.34;-4.11;-39.69;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7471;2023-09-21 21:18:07:797
0.0239;0.256;9.8417;-0.0384;0.2372;9.8037;0.0896;0.0296;-0.0792;-0.0209;-0.0147;-0.0289;78.03;0.15;-3.9;-39.62;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7477;2023-09-21 21:18:07:803
0.0239;0.256;9.8417;-0.0384;0.2372;9.8037;0.0896;0.0296;-0.0792;-0.0209;-0.0147;-0.0289;78.03;0.15;-3.9;-39.62;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7481;2023-09-21 21:18:07:807
0.0239;0.256;9.8417;-0.0384;0.2372;9.8037;0.0896;0.0296;-0.0792;-0.005;-0.0074;-0.0363;78.03;0.15;-3.9;-39.62;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7486;2023-09-21 21:18:07:812
-0.0359;0.2417;9.8871;-0.0344;0.2356;9.8038;0.0199;0.0216;0.129;-0.005;-0.0074;-0.0363;78.03;0.21;-3.96;-39.66;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7493;2023-09-21 21:18:07:819
-0.0359;0.2417;9.8871;-0.0344;0.2356;9.8038;0.0199;0.0216;0.129;0.0047;0.0036;-0.0393;78.03;0.21;-3.96;-39.66;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7496;2023-09-21 21:18:07:822
-0.0359;0.2417;9.8871;-0.0344;0.2356;9.8038;0.0199;0.0216;0.129;0.0047;0.0036;-0.0393;78.03;0.21;-3.96;-39.66;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7502;2023-09-21 21:18:07:828
-0.0861;0.2536;9.7268;-0.0352;0.236;9.8037;-0.0116;-0.0076;0.0311;0.0047;0.0109;-0.0381;78.03;0.21;-3.96;-39.66;176.81;-1.4;0.24;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7510;2023-09-21 21:18:07:836
-0.0861;0.2536;9.7268;-0.0352;0.236;9.8037;-0.0116;-0.0076;0.0311;0.0047;0.0109;-0.0381;78.03;0.32;-4.22;-39.6;177.29;-1.38;0.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7511;2023-09-21 21:18:07:837
-0.1268;0.2967;9.6838;-0.0352;0.236;9.8037;-0.0116;-0.0076;0.0311;-0.0032;0.0103;-0.0302;78.03;0.32;-4.22;-39.6;177.29;-1.38;0.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7516;2023-09-21 21:18:07:842
-0.1268;0.2967;9.6838;-0.0386;0.2369;9.8037;-0.0836;0.0574;-0.0553;-0.0032;0.0103;-0.0302;78.03;0.32;-4.22;-39.6;177.29;-1.38;0.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7522;2023-09-21 21:18:07:848
-0.1196;0.3063;9.6957;-0.0386;0.2369;9.8037;-0.0836;0.0574;-0.0553;-0.0105;0.006;-0.0247;78.03;0.32;-4.22;-39.6;177.29;-1.38;0.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7527;2023-09-21 21:18:07:853
-0.1196;0.3063;9.6957;-0.0415;0.2372;9.8037;-0.0724;0.0739;-0.0666;-0.0105;0.006;-0.0247;78.03;0.53;-4.05;-38.66;177.29;-1.38;0.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7531;2023-09-21 21:18:07:857
-0.1196;0.3063;9.6957;-0.0415;0.2372;9.8037;-0.0724;0.0739;-0.0666;-0.013;0.0042;-0.0186;78.03;0.53;-4.05;-38.66;177.29;-1.38;0.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;7537;2023-09-21 21:18:07:863
-0.1292;0.2967;9.7125;-0.0415;0.2372;9.8037;-0.0724;0.0739;-0.0666;-0.013;0.0042;-0.0186;78.03;0.53;-4.05;-38.66;177.29;-1.38;0.21;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7543;2023-09-21 21:18:07:869
-0.1292;0.2967;9.7125;-0.0437;0.2367;9.8037;-0.0857;0.0648;-0.0355;-0.0154;-0.0013;-0.01;78.03;0.53;-4.05;-38.66;177.29;-1.38;0.21;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7547;2023-09-21 21:18:07:873
-0.1292;0.2967;9.7125;-0.0437;0.2367;9.8037;-0.0857;0.0648;-0.0355;-0.0154;-0.0013;-0.01;78.03;0.38;-4.2;-37.69;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7551;2023-09-21 21:18:07:877
-0.1986;0.2824;9.868;-0.0437;0.2367;9.8037;-0.0857;0.0648;-0.0355;-0.0105;0.0011;0.0022;78.03;0.38;-4.2;-37.69;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7559;2023-09-21 21:18:07:885
-0.1986;0.2824;9.868;-0.047;0.2362;9.8037;-0.1554;0.0521;0.1448;-0.0105;0.0011;0.0022;78.03;0.15;-4.31;-37.46;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7562;2023-09-21 21:18:07:888
-0.1244;0.2824;10.014;-0.047;0.2362;9.8037;-0.1554;0.0521;0.1448;-0.0105;0.0011;0.0022;78.03;0.15;-4.31;-37.46;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7566;2023-09-21 21:18:07:892
-0.1244;0.2824;10.014;-0.047;0.2362;9.8037;-0.1554;0.0521;0.1448;0.0133;0.0066;0.0108;78.03;0.15;-4.31;-37.46;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7572;2023-09-21 21:18:07:898
-0.0574;0.2321;9.8249;-0.05;0.2388;9.8036;-0.0376;0.0327;0.212;0.0261;0.0103;0.012;78.03;0.15;-4.31;-37.46;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7577;2023-09-21 21:18:07:903
-0.0574;0.2321;9.8249;-0.05;0.2388;9.8036;-0.0376;0.0327;0.212;0.0261;0.0103;0.012;78.03;0.02;-4.18;-36.86;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7582;2023-09-21 21:18:07:908
-0.0574;0.2321;9.8249;-0.05;0.2388;9.8036;-0.0376;0.0327;0.212;0.0261;0.0103;0.012;78.03;0.02;-4.18;-36.86;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7587;2023-09-21 21:18:07:913
-0.1292;0.2273;9.6598;-0.0515;0.2419;9.8035;-0.0086;-0.0184;-0.0333;0.02;0.003;0.0114;78.03;0.02;-4.18;-36.86;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7593;2023-09-21 21:18:07:919
-0.1292;0.2273;9.6598;-0.0515;0.2419;9.8035;-0.0086;-0.0184;-0.0333;0.02;0.003;0.0114;78.03;0.02;-4.18;-36.86;176.85;-1.38;0.26;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7596;2023-09-21 21:18:07:922
-0.1292;0.2273;9.6598;-0.0515;0.2419;9.8035;-0.0086;-0.0184;-0.0333;0.02;0.003;0.0114;78.03;-0.37;-4.41;-37.28;176.4;-1.41;0.3;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7602;2023-09-21 21:18:07:928
-0.1675;0.2847;9.7077;-0.0537;0.2443;9.8035;-0.1176;0.0356;-0.0789;0.0078;-0.0068;0.0236;78.03;-0.37;-4.41;-37.28;176.4;-1.41;0.3;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7608;2023-09-21 21:18:07:934
-0.1675;0.2847;9.7077;-0.0537;0.2443;9.8035;-0.1176;0.0356;-0.0789;0.0078;-0.0068;0.0236;78.03;-0.24;-4.58;-37.78;176.4;-1.41;0.3;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7612;2023-09-21 21:18:07:938
-0.0598;0.2321;9.6885;-0.0543;0.2459;9.8034;-0.0441;0.0041;-0.05;0.006;-0.0111;0.0291;78.03;-0.24;-4.58;-37.78;176.4;-1.41;0.3;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7617;2023-09-21 21:18:07:943
-0.0598;0.2321;9.6885;-0.0543;0.2459;9.8034;-0.0441;0.0041;-0.05;0.006;-0.0111;0.0291;78.03;-0.24;-4.58;-37.78;176.4;-1.41;0.3;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;7622;2023-09-21 21:18:07:948
-0.0598;0.2321;9.6885;-0.0543;0.2459;9.8034;-0.0441;0.0041;-0.05;-0.002;-0.0153;0.0266;78.03;-0.24;-4.58;-37.78;176.4;-1.41;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7628;2023-09-21 21:18:07:954
-0.0909;0.2321;9.7627;-0.0543;0.2459;9.8034;-0.0441;0.0041;-0.05;-0.002;-0.0153;0.0266;78.03;-0.39;-4.41;-38.04;176.4;-1.41;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7631;2023-09-21 21:18:07:957
-0.0909;0.2321;9.7627;-0.0523;0.245;9.8035;-0.0173;-0.0321;-0.0461;-0.0044;-0.0172;0.0291;78.03;-0.39;-4.41;-38.04;176.4;-1.41;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7636;2023-09-21 21:18:07:962
-0.0909;0.2321;9.7627;-0.0523;0.245;9.8035;-0.0173;-0.0321;-0.0461;-0.0044;-0.0172;0.0291;78.03;-0.39;-4.41;-38.04;176.4;-1.41;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7643;2023-09-21 21:18:07:969
-0.0694;0.2489;9.9278;-0.0512;0.2447;9.8035;-0.0471;0.0064;0.1714;0.0102;-0.0153;0.0358;78.03;-0.39;-4.41;-38.04;176.4;-1.41;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7647;2023-09-21 21:18:07:973
-0.0694;0.2489;9.9278;-0.0512;0.2447;9.8035;-0.0471;0.0064;0.1714;0.0102;-0.0153;0.0358;78.03;0.02;-4.2;-38.72;176.15;-1.43;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7652;2023-09-21 21:18:07:978
0.0359;0.189;9.8345;-0.0512;0.2447;9.8035;-0.0471;0.0064;0.1714;0.0224;-0.0117;0.0328;78.03;0.02;-4.2;-38.72;176.15;-1.43;0.3;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;7660;2023-09-21 21:18:07:986
