sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-3.9314;-6.3888;0.1819;-6.2565;-7.5354;0.4943;1.8188;1.3291;0.0261;-0.5829;-0.9159;-0.0893;0.0;34.52;42.73;8.83;276.39;50.13;85.66;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14846;2023-09-21 21:21:12:894
-3.9314;-6.3888;0.1819;-6.2335;-7.5533;0.5124;2.3273;1.151;-0.3313;-0.5151;-0.828;-0.1553;0.0;34.71;42.11;9.32;276.39;50.13;85.66;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14850;2023-09-21 21:21:12:898
-3.9386;-6.6664;0.3661;-6.2335;-7.5533;0.5124;2.3273;1.151;-0.3313;-0.5151;-0.828;-0.1553;0.0;34.71;42.11;9.32;276.39;50.13;85.66;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14855;2023-09-21 21:21:12:903
-3.9386;-6.6664;0.3661;-6.2335;-7.5533;0.5124;2.3273;1.151;-0.3313;-0.4039;-0.6783;-0.1987;0.0;34.71;42.11;9.32;276.39;50.13;85.66;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14861;2023-09-21 21:21:12:909
-3.9386;-6.6664;0.3661;-6.2039;-7.5764;0.5293;2.1573;0.8473;-0.0116;-0.4039;-0.6783;-0.1987;0.0;34.71;42.11;9.32;276.39;50.13;85.66;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14865;2023-09-21 21:21:12:913
-4.4172;-6.9344;1.0552;-6.2039;-7.5764;0.5293;2.1573;0.8473;-0.0116;-0.264;-0.5854;-0.1785;0.0;34.52;41.78;9.96;271.69;50.59;85.12;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14871;2023-09-21 21:21:12:919
-4.4172;-6.9344;1.0552;-6.2039;-7.5764;0.5293;2.1573;0.8473;-0.0116;-0.264;-0.5854;-0.1785;0.0;34.52;41.78;9.96;271.69;50.59;85.12;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14876;2023-09-21 21:21:12:924
-4.9771;-7.2191;2.0841;-6.1798;-7.5937;0.5626;1.4441;0.4868;1.0249;-0.0576;-0.5628;-0.1113;0.0;34.5;41.66;10.22;271.69;50.59;85.12;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14881;2023-09-21 21:21:12:929
-4.9771;-7.2191;2.0841;-6.1798;-7.5937;0.5626;1.4441;0.4868;1.0249;-0.0576;-0.5628;-0.1113;0.0;34.5;41.66;10.22;271.69;50.59;85.12;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14886;2023-09-21 21:21:12:934
-4.9771;-7.2191;2.0841;-6.1798;-7.5937;0.5626;1.4441;0.4868;1.0249;0.2515;-0.6404;-0.0191;0.0;34.5;41.66;10.22;271.69;50.59;85.12;5.0;972.62;0.0;;;;NaN;;;;;0 / 0;14890;2023-09-21 21:21:12:938
-5.4078;-7.2024;2.388;-6.1674;-7.5976;0.6407;0.9845;0.3351;1.8241;0.2515;-0.6404;-0.0191;0.0;34.5;41.66;10.22;271.69;50.59;85.12;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14898;2023-09-21 21:21:12:946
-5.4078;-7.2024;2.388;-6.1674;-7.5976;0.6407;0.9845;0.3351;1.8241;0.4611;-0.842;0.0328;0.0;34.18;40.78;10.48;271.69;50.59;85.12;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14900;2023-09-21 21:21:12:948
-5.4078;-7.2024;2.388;-6.1674;-7.5976;0.6407;0.6585;0.4071;1.6795;0.4611;-0.842;0.0328;0.0;34.18;40.78;10.48;271.69;50.59;85.12;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14906;2023-09-21 21:21:12:954
-5.5418;-7.2407;2.5029;-6.1611;-7.5901;0.7759;0.6585;0.4071;1.6795;0.4611;-0.842;0.0328;0.0;34.18;40.78;10.48;271.69;50.59;85.12;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14911;2023-09-21 21:21:12:959
-5.5418;-7.2407;2.5029;-6.1611;-7.5901;0.7759;0.6585;0.4071;1.6795;0.6425;-1.0387;0.0451;0.0;34.18;40.78;10.48;271.69;50.59;85.12;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14915;2023-09-21 21:21:12:963
-6.3194;-6.9894;1.2993;-6.1523;-7.5776;0.9485;0.1677;0.4698;0.8623;0.6425;-1.0387;0.0451;0.0;34.54;41.12;9.56;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14921;2023-09-21 21:21:12:969
-6.3194;-6.9894;1.2993;-6.1523;-7.5776;0.9485;0.1677;0.4698;0.8623;0.6193;-1.2513;0.0725;0.0;34.54;41.12;9.56;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14926;2023-09-21 21:21:12:974
-7.1306;-6.8195;1.0361;-6.1523;-7.5776;0.9485;0.1677;0.4698;0.8623;0.6193;-1.2513;0.0725;0.0;34.29;41.63;9.34;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14930;2023-09-21 21:21:12:978
-7.1306;-6.8195;1.0361;-6.149;-7.5571;1.1186;-0.9318;0.7146;-0.0746;0.4965;-1.2556;0.1446;0.0;34.29;41.63;9.34;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14936;2023-09-21 21:21:12:984
-7.1306;-6.8195;1.0361;-6.149;-7.5571;1.1186;-0.9318;0.7146;-0.0746;0.4965;-1.2556;0.1446;0.0;34.29;41.63;9.34;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14941;2023-09-21 21:21:12:989
-7.6259;-6.3912;0.5001;-6.149;-7.5571;1.1186;-0.9318;0.7146;-0.0746;0.2815;-0.8615;0.2564;0.0;34.29;41.63;9.34;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14945;2023-09-21 21:21:12:993
-7.6259;-6.3912;0.5001;-6.1647;-7.5269;1.2302;-1.4818;1.0974;-0.7018;0.2815;-0.8615;0.2564;0.0;34.48;42.71;8.7;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14950;2023-09-21 21:21:12:998
-7.6259;-6.3912;0.5001;-6.1647;-7.5269;1.2302;-1.4818;1.0974;-0.7018;0.0658;-0.448;0.2631;0.0;34.48;42.71;8.7;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14956;2023-09-21 21:21:13:004
-7.6259;-6.3912;0.5001;-6.1647;-7.5269;1.2302;-1.4818;1.0974;-0.7018;0.0658;-0.448;0.2631;0.0;34.48;42.71;8.7;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14960;2023-09-21 21:21:13:008
-6.5898;-6.3697;1.3543;-6.1647;-7.5269;1.2302;-1.4818;1.0974;-0.7018;0.0658;-0.448;0.2631;0.0;34.48;42.71;8.7;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14966;2023-09-21 21:21:13:014
-6.5898;-6.3697;1.3543;-6.1647;-7.5269;1.2302;-1.4818;1.0974;-0.7018;0.0658;-0.448;0.2631;0.0;34.48;42.71;8.7;270.21;50.71;82.82;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14971;2023-09-21 21:21:13:019
-6.4654;-6.4104;1.7659;-6.1883;-7.5005;1.272;-0.5165;1.1405;-0.12;0.006;-0.2507;0.202;0.0;35.01;43.46;8.36;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14976;2023-09-21 21:21:13:024
-6.4654;-6.4104;1.7659;-6.1883;-7.5005;1.272;-0.5165;1.1405;-0.12;0.0365;-0.1401;0.0383;0.0;35.01;43.46;8.36;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14983;2023-09-21 21:21:13:031
-6.7095;-6.5803;2.1511;-6.1883;-7.5005;1.272;-0.5165;1.1405;-0.12;0.0365;-0.1401;0.0383;0.0;35.01;43.46;8.36;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14985;2023-09-21 21:21:13:033
-6.7095;-6.5803;2.1511;-6.2031;-7.4832;1.3017;-0.6039;0.9405;0.9011;0.0365;-0.1401;0.0383;0.0;35.53;44.06;7.24;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14990;2023-09-21 21:21:13:038
-6.3194;-6.6305;2.077;-6.2031;-7.4832;1.3017;-0.6039;0.9405;0.9011;0.0444;-0.2079;-0.0087;0.0;35.53;44.06;7.24;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;14997;2023-09-21 21:21:13:045
-6.3194;-6.6305;2.077;-6.2031;-7.4832;1.3017;-0.6039;0.9405;0.9011;0.0444;-0.2079;-0.0087;0.0;35.53;44.06;7.24;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15001;2023-09-21 21:21:13:049
-6.3194;-6.6305;2.077;-6.1984;-7.4827;1.3266;-0.1452;0.8373;0.7855;0.0249;-0.1572;-0.0643;0.0;35.53;44.06;7.24;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15006;2023-09-21 21:21:13:054
-6.3194;-6.6305;2.077;-6.1984;-7.4827;1.3266;-0.1452;0.8373;0.7855;0.0249;-0.1572;-0.0643;0.0;35.53;44.06;7.24;280.33;49.89;78.38;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15010;2023-09-21 21:21:13:058
-6.0395;-6.5755;1.6032;-6.1872;-7.4896;1.34;0.158;0.9105;0.2101;-0.0234;-0.1206;-0.1119;0.0;35.98;43.82;6.64;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15016;2023-09-21 21:21:13:064
-6.0395;-6.5755;1.6032;-6.1872;-7.4896;1.34;0.158;0.9105;0.2101;-0.0234;-0.1206;-0.1119;0.0;35.98;43.82;6.64;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15020;2023-09-21 21:21:13:068
-5.927;-6.3218;1.2826;-6.1872;-7.4896;1.34;0.158;0.9105;0.2101;-0.1058;-0.1352;-0.1816;0.0;35.98;43.82;6.64;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15025;2023-09-21 21:21:13:073
-5.927;-6.3218;1.2826;-6.1673;-7.5056;1.3419;0.2566;1.1498;-0.0569;-0.1058;-0.1352;-0.1816;0.0;36.54;43.56;6.04;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15031;2023-09-21 21:21:13:079
-5.927;-6.3218;1.2826;-6.1673;-7.5056;1.3419;0.2566;1.1498;-0.0569;-0.1651;-0.1896;-0.2207;0.0;36.54;43.56;6.04;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15035;2023-09-21 21:21:13:083
-6.0849;-6.128;1.2299;-6.1673;-7.5056;1.3419;0.2566;1.1498;-0.0569;-0.1651;-0.1896;-0.2207;0.0;36.54;43.56;6.04;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15041;2023-09-21 21:21:13:089
-6.0849;-6.128;1.2299;-6.14;-7.5281;1.3409;0.0043;1.4025;-0.102;-0.2182;-0.2562;-0.2579;0.0;36.54;43.56;6.04;280.63;49.73;77.92;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15046;2023-09-21 21:21:13:094
-6.518;-5.9318;1.5601;-6.14;-7.5281;1.3409;0.0043;1.4025;-0.102;-0.2182;-0.2562;-0.2579;0.0;36.21;43.46;5.55;276.49;50.14;77.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;15050;2023-09-21 21:21:13:098
-6.518;-5.9318;1.5601;-6.14;-7.5281;1.3409;0.0043;1.4025;-0.102;-0.2225;-0.2611;-0.2873;0.0;36.21;43.46;5.55;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15056;2023-09-21 21:21:13:104
-6.518;-5.9318;1.5601;-6.14;-7.5281;1.3409;0.0043;1.4025;-0.102;-0.2225;-0.2611;-0.2873;0.0;36.21;43.46;5.55;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15060;2023-09-21 21:21:13:108
-6.5372;-5.8002;1.8951;-6.1084;-7.5537;1.3414;-0.3933;1.6513;0.4962;-0.2225;-0.2611;-0.2873;0.0;36.32;43.52;5.64;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15066;2023-09-21 21:21:13:114
-6.5372;-5.8002;1.8951;-6.1084;-7.5537;1.3414;-0.3933;1.6513;0.4962;-0.2036;-0.2592;-0.3062;0.0;36.32;43.52;5.64;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15070;2023-09-21 21:21:13:118
-7.3196;-5.7811;1.4333;-6.0751;-7.5797;1.3457;-0.8294;1.8157;0.35;-0.2036;-0.2592;-0.3062;0.0;36.32;43.52;5.64;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15076;2023-09-21 21:21:13:124
-7.3196;-5.7811;1.4333;-6.0751;-7.5797;1.3457;-0.8294;1.8157;0.35;-0.2353;-0.4022;-0.239;0.0;35.66;43.48;6.26;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15080;2023-09-21 21:21:13:128
-7.1593;-5.9653;1.3113;-6.0751;-7.5797;1.3457;-0.8294;1.8157;0.35;-0.2353;-0.4022;-0.239;0.0;35.66;43.48;6.26;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15085;2023-09-21 21:21:13:133
-7.1593;-5.9653;1.3113;-6.0499;-7.5981;1.3555;-1.2794;1.677;-0.0519;-0.2732;-0.4205;-0.1657;0.0;35.66;43.48;6.26;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15091;2023-09-21 21:21:13:139
-7.1593;-5.9653;1.3113;-6.0499;-7.5981;1.3555;-1.2794;1.677;-0.0519;-0.2732;-0.4205;-0.1657;0.0;35.66;43.48;6.26;276.49;50.14;77.68;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15096;2023-09-21 21:21:13:144
-6.7765;-6.1591;1.4118;-6.0499;-7.5981;1.3555;-1.2794;1.677;-0.0519;-0.3141;-0.3759;-0.1388;0.0;34.84;42.98;6.79;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15101;2023-09-21 21:21:13:149
-6.7765;-6.1591;1.4118;-6.031;-7.6129;1.3572;-0.7911;1.4494;0.0496;-0.3141;-0.3759;-0.1388;0.0;34.84;42.98;6.79;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15106;2023-09-21 21:21:13:154
-6.6449;-6.4128;1.6606;-6.031;-7.6129;1.3572;-0.7911;1.4494;0.0496;-0.3526;-0.3613;-0.1193;0.0;34.84;42.98;6.79;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15111;2023-09-21 21:21:13:159
-6.6449;-6.4128;1.6606;-6.0147;-7.6269;1.3508;-0.6399;1.1639;0.3637;-0.3526;-0.3613;-0.1193;0.0;34.84;42.98;6.79;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15116;2023-09-21 21:21:13:164
-6.6449;-6.4128;1.6606;-6.0147;-7.6269;1.3508;-0.6399;1.1639;0.3637;-0.374;-0.3637;-0.115;0.0;34.44;42.9;7.01;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15121;2023-09-21 21:21:13:169
-6.5276;-6.7549;2.2158;-6.0147;-7.6269;1.3508;-0.6399;1.1639;0.3637;-0.374;-0.3637;-0.115;0.0;34.44;42.9;7.01;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15125;2023-09-21 21:21:13:173
-6.5276;-6.7549;2.2158;-5.997;-7.6419;1.3443;-0.5576;0.8311;0.9147;-0.3801;-0.3832;-0.1321;0.0;34.44;42.9;7.01;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15130;2023-09-21 21:21:13:178
-6.5276;-6.7549;2.2158;-5.997;-7.6419;1.3443;-0.5576;0.8311;0.9147;-0.3801;-0.3832;-0.1321;0.0;34.44;42.9;7.01;277.51;50.79;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15136;2023-09-21 21:21:13:184
-6.4774;-7.0732;2.3545;-5.997;-7.6419;1.3443;-0.5576;0.8311;0.9147;-0.3801;-0.3832;-0.1321;0.0;34.48;42.66;6.45;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15141;2023-09-21 21:21:13:189
-6.4774;-7.0732;2.3545;-5.9734;-7.6611;1.34;-0.4999;0.5403;1.0063;-0.3929;-0.4052;-0.1791;0.0;34.48;42.66;6.45;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15146;2023-09-21 21:21:13:194
-6.3147;-7.2431;2.1679;-5.9734;-7.6611;1.34;-0.4999;0.5403;1.0063;-0.3929;-0.4052;-0.1791;0.0;34.48;42.66;6.45;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15150;2023-09-21 21:21:13:198
-6.3147;-7.2431;2.1679;-5.9734;-7.6611;1.34;-0.4999;0.5403;1.0063;-0.4253;-0.3747;-0.239;0.0;34.48;42.66;6.45;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15156;2023-09-21 21:21:13:204
-6.3147;-7.2431;2.1679;-5.9734;-7.6611;1.34;-0.4999;0.5403;1.0063;-0.4253;-0.3747;-0.239;0.0;34.48;42.66;6.45;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15161;2023-09-21 21:21:13:209
-6.1663;-7.2933;2.0602;-5.9419;-7.6875;1.329;-0.3421;0.3848;0.7816;-0.4571;-0.3069;-0.2818;0.0;34.5;42.54;6.54;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15165;2023-09-21 21:21:13:213
-6.1663;-7.2933;2.0602;-5.9419;-7.6875;1.329;-0.3421;0.3848;0.7816;-0.4571;-0.3069;-0.2818;0.0;34.5;42.54;6.54;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15171;2023-09-21 21:21:13:219
-5.939;-7.1809;2.0626;-5.905;-7.7201;1.3039;-0.1219;0.4469;0.8174;-0.4809;-0.1994;-0.3209;0.0;34.5;42.54;6.54;279.05;51.19;77.37;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15176;2023-09-21 21:21:13:224
-5.939;-7.1809;2.0626;-5.905;-7.7201;1.3039;-0.1219;0.4469;0.8174;-0.4809;-0.1994;-0.3209;0.0;34.29;43.2;6.32;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15180;2023-09-21 21:21:13:228
-5.939;-7.1809;2.0626;-5.905;-7.7201;1.3039;-0.1219;0.4469;0.8174;-0.4937;-0.1328;-0.3496;0.0;34.29;43.2;6.32;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15186;2023-09-21 21:21:13:234
-5.7715;-6.9535;1.7946;-5.8654;-7.7566;1.2658;0.04;0.6963;0.5983;-0.4937;-0.1328;-0.3496;0.0;34.29;43.2;6.32;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15190;2023-09-21 21:21:13:238
-5.7715;-6.9535;1.7946;-5.8654;-7.7566;1.2658;0.04;0.6963;0.5983;-0.4937;-0.1328;-0.3496;0.0;34.29;43.2;6.32;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15196;2023-09-21 21:21:13:244
-5.8576;-6.7645;1.6917;-5.8654;-7.7566;1.2658;0.04;0.6963;0.5983;-0.5053;-0.098;-0.3734;0.0;34.09;43.28;6.45;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15200;2023-09-21 21:21:13:248
-5.8576;-6.7645;1.6917;-5.8222;-7.7965;1.2192;-0.038;0.9794;0.4776;-0.5053;-0.098;-0.3734;0.0;34.09;43.28;6.45;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15206;2023-09-21 21:21:13:254
-5.8576;-6.7645;1.6917;-5.8222;-7.7965;1.2192;-0.038;0.9794;0.4776;-0.5163;-0.101;-0.4155;0.0;34.09;43.28;6.45;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15210;2023-09-21 21:21:13:258
-6.2668;-6.6664;1.8855;-5.8222;-7.7965;1.2192;-0.038;0.9794;0.4776;-0.5163;-0.101;-0.4155;0.0;33.88;43.35;6.3;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15216;2023-09-21 21:21:13:264
-6.2668;-6.6664;1.8855;-5.7759;-7.838;1.1727;-0.5747;1.1493;0.7156;-0.5182;-0.1077;-0.4278;0.0;33.88;43.35;6.3;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15220;2023-09-21 21:21:13:268
-6.8889;-6.652;2.3019;-5.7759;-7.838;1.1727;-0.5747;1.1493;0.7156;-0.5182;-0.1077;-0.4278;0.0;33.88;43.35;6.3;276.05;51.93;77.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15226;2023-09-21 21:21:13:274
-6.8889;-6.652;2.3019;-5.7315;-7.8779;1.1224;-1.2261;1.1488;1.3317;-0.5133;-0.0418;-0.4259;0.0;33.66;43.52;6.38;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15232;2023-09-21 21:21:13:280
-6.8889;-6.652;2.3019;-5.7315;-7.8779;1.1224;-1.2261;1.1488;1.3317;-0.5133;-0.0418;-0.4259;0.0;33.66;43.52;6.38;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15235;2023-09-21 21:21:13:283
-7.5541;-7.9083;3.5462;-5.7315;-7.8779;1.1224;-1.2261;1.1488;1.3317;-0.4681;0.1317;-0.4107;0.0;33.66;43.52;6.38;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15241;2023-09-21 21:21:13:289
-7.5541;-7.9083;3.5462;-5.7315;-7.8779;1.1224;-1.2261;1.1488;1.3317;-0.4681;0.1317;-0.4107;0.0;33.66;43.52;6.38;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15245;2023-09-21 21:21:13:293
-9.131;-11.9809;3.4433;-5.6939;-7.9132;1.0633;-2.2107;-0.8687;2.6271;-0.432;0.2973;-0.3642;0.0;33.69;44.16;5.74;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15251;2023-09-21 21:21:13:299
-9.131;-11.9809;3.4433;-5.6939;-7.9132;1.0633;-2.2107;-0.8687;2.6271;-0.432;0.2973;-0.3642;0.0;33.69;44.16;5.74;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15255;2023-09-21 21:21:13:303
-9.131;-11.9809;3.4433;-5.6696;-7.9416;0.9781;-3.815;-5.0339;1.7912;-0.4662;0.6131;-0.2531;0.0;33.69;44.16;5.74;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15261;2023-09-21 21:21:13:309
-9.4397;-14.4096;1.2873;-5.6696;-7.9416;0.9781;-3.815;-5.0339;1.7912;-0.4662;0.6131;-0.2531;0.0;33.69;44.16;5.74;273.47;53.06;78.52;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15266;2023-09-21 21:21:13:314
-9.4397;-14.4096;1.2873;-5.6696;-7.9416;0.9781;-3.815;-5.0339;1.7912;-0.63;0.9546;-0.115;0.0;33.56;44.49;6.09;267.58;54.08;80.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15271;2023-09-21 21:21:13:319
-9.4397;-14.4096;1.2873;-5.6639;-7.9622;0.8332;-3.087;-6.7725;-0.1124;-0.63;0.9546;-0.115;0.0;33.56;44.49;6.09;267.58;54.08;80.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15275;2023-09-21 21:21:13:323
-6.9296;-14.2493;0.1771;-5.6639;-7.9622;0.8332;-3.087;-6.7725;-0.1124;-0.7283;1.0077;-0.0777;0.0;33.56;44.49;6.09;267.58;54.08;80.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15281;2023-09-21 21:21:13:329
-6.9296;-14.2493;0.1771;-5.6639;-7.9622;0.8332;-3.087;-6.7725;-0.1124;-0.7283;1.0077;-0.0777;0.0;33.56;44.49;6.09;267.58;54.08;80.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15286;2023-09-21 21:21:13:334
-6.9296;-14.2493;0.1771;-5.6639;-7.9622;0.8332;0.5013;-5.2888;-0.4474;-0.7283;1.0077;-0.0777;0.0;33.71;44.63;6.71;267.58;54.08;80.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15290;2023-09-21 21:21:13:338
-3.4193;-12.1005;0.7585;-5.6526;-7.9856;0.6704;0.5013;-5.2888;-0.4474;-0.7283;1.0077;-0.0777;0.0;33.71;44.63;6.71;267.58;54.08;80.21;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;15296;2023-09-21 21:21:13:344
-3.4193;-12.1005;0.7585;-5.6526;-7.9856;0.6704;0.5013;-5.2888;-0.4474;-0.6862;0.5776;-0.286;0.0;33.71;44.63;6.71;267.58;54.08;80.21;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;15300;2023-09-21 21:21:13:348
-1.9238;-9.466;3.7184;-5.601;-8.0293;0.5733;3.6919;-2.4286;1.8751;-0.6862;0.5776;-0.286;0.0;33.71;44.63;6.71;267.58;54.08;80.21;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;15305;2023-09-21 21:21:13:353
-1.9238;-9.466;3.7184;-5.601;-8.0293;0.5733;3.6919;-2.4286;1.8751;-0.25;-0.1835;-0.5414;0.0;33.51;45.09;7.33;263.03;54.96;84.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;15311;2023-09-21 21:21:13:359
-4.7856;-7.8604;4.7186;-5.601;-8.0293;0.5733;3.6919;-2.4286;1.8751;-0.25;-0.1835;-0.5414;0.0;33.51;45.09;7.33;263.03;54.96;84.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;15316;2023-09-21 21:21:13:364
